OBJECTID,PRICE_NODE,Node_Type,PRICEND_ID,Rec_ID,ACTIV_NODE,Plant,Unit,Substation,ISO_Zone,County,State,Plant_ID,Unit_ID,Settlement,Roll_LMP,Roll_WW,NW_LMP,RT_LMP,Latitude,Longitude
-1,SPRM_SWCT1,Generator,1550165,36366,Y,John Twitty Energy Center,ST1, ,SPRM_SPRM,Greene,MO,1758,389485,SPRM_SWCT1,26.350000000000001,25.180000000000000,27.280000000000001,0.000000000000000,37.152114000000040,-93.389529999999979
-1,SPRM_SWCT2,Generator,1550166,36367,Y,John Twitty Energy Center,ST2, ,SPRM_SPRM,Greene,MO,1758,589043,SPRM_SWCT2,26.350000000000001,25.180000000000000,27.280000000000001,0.000000000000000,37.152114000000040,-93.389529999999979
-1,SPRM_SWPS1,Generator,1550167,36368,Y,John Twitty Energy Center,GT1, ,SPRM_SPRM,Greene,MO,1758,389484,SPRM_SWPS1,26.320000000000000,25.160000000000000,27.239999999999998,0.000000000000000,37.152114000000040,-93.389529999999979
-1,SPRM_SWPS2,Generator,1550168,36369,Y,John Twitty Energy Center,GT2, ,SPRM_SPRM,Greene,MO,1758,585733,SPRM_SWPS2,26.289999999999999,25.140000000000001,27.210000000000001,0.000000000000000,37.152114000000040,-93.389529999999979
-1,SPS.BLACKHAWK1,Generator,889575,36403,Y,Black Hawk Station,UNT1, ,SPS_SPS,Hutchinson,TX,2109,390496,SPS.BLACKHAWK1,11.520000000000000,4.550000000000000,17.090000000000000,0.000000000000000,35.695791000000042,-101.360396999999978
-1,SPS.BLACKHAWK2,Generator,889576,36404,Y,Black Hawk Station,UNT2, ,SPS_SPS,Hutchinson,TX,2109,390497,SPS.BLACKHAWK2,11.520000000000000,4.550000000000000,17.090000000000000,0.000000000000000,35.695791000000042,-101.360396999999978
-1,SPS.CAPRKWND1,Generator,1149700,36406,Y,Caprock Wind,WT1 60, ,SPS_SPS,Quay,NM,588103,589216,SPS.CAPRKWND1,17.820000000000000,13.070000000000000,21.620000000000001,0.000000000000000,34.987607000000025,-103.366851999999938
-1,SPS.CARLSBAD5,Generator,1149701,36407,Y,Carlsbad Station,5, ,SPS_SPS,Eddy,NM,1443,388324,SPS.CARLSBAD5,25.840000000000000,24.129999999999999,26.920000000000002,0.000000000000000,32.424233000000072,-104.217812999999978
-1,SPS.CIRRUSWIND,Generator,1953812,36408,Y,Cirrus Wind Farm,WT1 17, ,SPS_SPS,Lynn,TX,1853332,1853334,SPS.CIRRUSWIND,22.100000000000001,17.920000000000002,25.440000000000001,0.000000000000000,33.033122000000049,-101.706643999999983
-1,SPS.COOK1,Generator,1149725,36409,Y,Ty Cooke,1, ,SPS_SPS,Lubbock,TX,1637,387150,SPS.COOK1,21.090000000000000,15.720000000000001,27.859999999999999,0.000000000000000,33.521164000000056,-101.790083999999979
-1,SPS.COOK2,Generator,1149726,36410,Y,Ty Cooke,2, ,SPS_SPS,Lubbock,TX,1637,389159,SPS.COOK2,21.090000000000000,15.720000000000001,27.859999999999999,0.000000000000000,33.521164000000056,-101.790083999999979
-1,SPS.COOKCT2,Generator,1149723,36411,Y,Ty Cooke,GT2, ,SPS_SPS,Lubbock,TX,1637,389161,SPS.COOKCT2,22.620000000000001,18.410000000000000,25.989999999999998,0.000000000000000,33.521164000000056,-101.790083999999979
-1,SPS.COOKCT3,Generator,1149724,36412,Y,Ty Cooke,GT3, ,SPS_SPS,Lubbock,TX,1637,389162,SPS.COOKCT3,22.620000000000001,18.410000000000000,25.989999999999998,0.000000000000000,33.521164000000056,-101.790083999999979
-1,SPS.CUNNGHAM1,Generator,1149704,36413,Y,Cunningham,1, ,SPS_SPS,Lea,NM,1444,387629,SPS.CUNNGHAM1,28.010000000000002,26.719999999999999,29.039999999999999,0.000000000000000,32.713422000000037,-103.354063999999937
-1,SPS.CUNNGHAM2,Generator,1149705,36414,Y,Cunningham,2, ,SPS_SPS,Lea,NM,1444,388325,SPS.CUNNGHAM2,27.930000000000000,26.609999999999999,28.980000000000000,0.000000000000000,32.713422000000037,-103.354063999999937
-1,SPS.CUNNGHAM3,Generator,1149706,36415,Y,Cunningham,3, ,SPS_SPS,Lea,NM,1444,388326,SPS.CUNNGHAM3,27.930000000000000,26.609999999999999,28.980000000000000,0.000000000000000,32.713422000000037,-103.354063999999937
-1,SPS.CUNNGHAM4,Generator,1149707,36416,Y,Cunningham,4, ,SPS_SPS,Lea,NM,1444,388327,SPS.CUNNGHAM4,28.010000000000002,26.719999999999999,29.039999999999999,0.000000000000000,32.713422000000037,-103.354063999999937
-1,SPS.ENGCARBON1,Generator,1149713,36417,Y,Borger Cogeneration,GEN1, ,SPS_SPS,Hutchinson,TX,73280,394118,SPS.ENGCARBON1,11.789999999999999,4.820000000000000,17.370000000000001,0.000000000000000,35.697332000000074,-101.364836999999966
-1,SPS.FRISCOWIND,Generator,1650038,36418,Y,DWS Frisco Wind Energy Center,WT1 10, ,SPS_SPS,Hansford,TX,1119365,1119367,SPS.FRISCOWIND,10.890000000000001,3.130000000000000,17.090000000000000,0.000000000000000,36.497451000000069,-101.621329999999944
-1,SPS.HARRNGTN1,Generator,888330,36419,Y,Harrington,1, ,SPS_SPS,Potter,TX,1756,387119,SPS.HARRNGTN1,12.109999999999999,5.340000000000000,17.520000000000000,0.000000000000000,35.300412000000051,-101.746681999999964
-1,SPS.HARRNGTN2,Generator,888331,36420,Y,Harrington,2, ,SPS_SPS,Potter,TX,1756,389480,SPS.HARRNGTN2,12.100000000000000,5.340000000000000,17.520000000000000,0.000000000000000,35.300412000000051,-101.746681999999964
-1,SPS.HARRNGTN3,Generator,888332,36421,Y,Harrington,3, ,SPS_SPS,Potter,TX,1756,389481,SPS.HARRNGTN3,12.109999999999999,5.340000000000000,17.520000000000000,0.000000000000000,35.300412000000051,-101.746681999999964
-1,SPS.HOBBSCC1,Generator,1128919,36422,Y,Hobbs Generating Station,CC, ,SPS_SPS,Lea,NM,883352,883356,SPS.HOBBSCC1,27.079999999999998,25.710000000000001,28.100000000000001,0.000000000000000,32.729838000000029,-103.309725999999955
-1,SPS.JONES1,Generator,1149718,36423,Y,Jones Generating Station,1, ,SPS_SPS,Lubbock,TX,1608,389066,SPS.JONES1,21.989999999999998,17.809999999999999,25.340000000000000,0.000000000000000,33.523941000000036,-101.740041999999960
-1,SPS.JONES2,Generator,1149719,36424,Y,Jones Generating Station,2, ,SPS_SPS,Lubbock,TX,1608,389067,SPS.JONES2,21.989999999999998,17.809999999999999,25.340000000000000,0.000000000000000,33.523941000000036,-101.740041999999960
-1,SPS.JONES3,Generator,1480981,36425,Y,Jones Generating Station,GT1, ,SPS_SPS,Lubbock,TX,1608,1321193,SPS.JONES3,21.989999999999998,17.809999999999999,25.340000000000000,0.000000000000000,33.523941000000036,-101.740041999999960
-1,SPS.JONES4,Generator,1916089,36426,Y,Jones Generating Station,GT2, ,SPS_SPS,Lubbock,TX,1608,1571908,SPS.JONES4,21.989999999999998,17.809999999999999,25.340000000000000,0.000000000000000,33.523941000000036,-101.740041999999960
-1,SPS.LLANOWIND1,Generator,888431,36427,Y,Llano Estacado Wind Ranch (TX TXWIND),WT1 80, ,SPS_SPS,Carson,TX,75531,398414,SPS.LLANOWIND1,13.510000000000000,6.810000000000000,18.870000000000001,0.000000000000000,35.486576000000071,-101.239243999999985
-1,SPS.MADDOX1,Generator,1149728,36428,Y,Maddox,1, ,SPS_SPS,Lea,NM,1439,387630,SPS.MADDOX1,28.039999999999999,26.750000000000000,29.059999999999999,0.000000000000000,32.714415000000031,-103.301597999999956
-1,SPS.MADDOXCT2,Generator,1149729,36429,Y,Maddox,2, ,SPS_SPS,Lea,NM,1439,388315,SPS.MADDOXCT2,28.039999999999999,26.750000000000000,29.059999999999999,0.000000000000000,32.714415000000031,-103.301597999999956
-1,SPS.MAMMOTHWND,Generator,2113432,36430,Y,Mammoth Plains Wind Farm,WT1 117, ,OKGE_OKGE,Dewey,OK,2001353,2001355,SPS.MAMMOTHWND,6.060000000000000,-3.640000000000000,13.820000000000000,0.000000000000000,35.973428000000069,-98.692085999999961
-1,SPS.NICHOLS1,Generator,1149734,36431,Y,Nichols,1, ,SPS_SPS,Potter,TX,1610,389069,SPS.NICHOLS1,12.300000000000001,5.450000000000000,17.780000000000001,0.000000000000000,35.283214000000044,-101.746286999999938
-1,SPS.NICHOLS2,Generator,1149735,36432,Y,Nichols,2, ,SPS_SPS,Potter,TX,1610,389070,SPS.NICHOLS2,12.300000000000001,5.450000000000000,17.780000000000001,0.000000000000000,35.283214000000044,-101.746286999999938
-1,SPS.NICHOLS3,Generator,1149736,36433,Y,Nichols,3, ,SPS_SPS,Potter,TX,1610,389071,SPS.NICHOLS3,12.150000000000000,5.390000000000000,17.570000000000000,0.000000000000000,35.283214000000044,-101.746286999999938
-1,SPS.NOVUSWIND1,Generator,1681871,36434,Y,Novus Wind Farm,WT1 40, ,SPS_SPS,Texas,OK,1322896,1322898,SPS.NOVUSWIND1,9.789999999999999,1.720000000000000,16.250000000000000,0.000000000000000,36.536408000000051,-101.375902999999937
-1,SPS.PANTEXWND,Generator,2082199,36435,Y,Pantex Renewable Energy Project,WT1 5, ,SPS_SPS,Carson,TX,1180374,1180376,SPS.PANTEXWND,10.199999999999999,2.680000000000000,16.219999999999999,0.000000000000000,35.313214000000073,-101.532366999999965
-1,SPS.PLANTX1,Generator,1149737,36436,Y,Plant X (TX),1, ,SPS_SPS,Lamb,TX,1611,389072,SPS.PLANTX1,16.510000000000002,11.539999999999999,20.480000000000000,0.000000000000000,34.166027000000042,-102.410711999999990
-1,SPS.PLANTX2,Generator,1149738,36437,Y,Plant X (TX),2, ,SPS_SPS,Lamb,TX,1611,389073,SPS.PLANTX2,16.510000000000002,11.539999999999999,20.480000000000000,0.000000000000000,34.166027000000042,-102.410711999999990
-1,SPS.PLANTX3,Generator,1149739,36438,Y,Plant X (TX),3, ,SPS_SPS,Lamb,TX,1611,389074,SPS.PLANTX3,16.510000000000002,11.539999999999999,20.480000000000000,0.000000000000000,34.166027000000042,-102.410711999999990
-1,SPS.PLANTX4,Generator,1149740,36439,Y,Plant X (TX),4, ,SPS_SPS,Lamb,TX,1611,389075,SPS.PLANTX4,17.250000000000000,12.300000000000001,21.199999999999999,0.000000000000000,34.166027000000042,-102.410711999999990
-1,SPS.PRINWND1_2,Generator,1324112,36440,Y,Little Pringle Wind Farm,WT1 5, ,SPS_SPS,Hutchinson,TX,1153055,1153057,SPS.PRINWND1_2,11.480000000000000,4.190000000000000,17.309999999999999,0.000000000000000,35.939350000000047,-101.540899999999965
-1,SPS.QUAYCNTY,Generator,1916082,36441,Y,Tucumcari,IC10, ,SPS_SPS,Quay,NM,77553,1680665,SPS.QUAYCNTY,18.219999999999999,13.449999999999999,22.030000000000001,0.000000000000000,35.183040000000062,-103.730106999999975
-1,SPS.RALLSWIND,Generator,1502765,36442,Y,Ralls Wind Farm,WT1 5, ,SPS_SPS,Crosby,TX,1479855,1479857,SPS.RALLSWIND,19.070000000000000,13.910000000000000,23.199999999999999,0.000000000000000,33.661275000000046,-101.385541999999987
-1,SPS.RICHRDSN1,Generator,1149714,36443,Y,Borger,GEN1, ,SPS_SPS,Hutchinson,TX,73279,394117,SPS.RICHRDSN1,11.810000000000000,4.840000000000000,17.390000000000001,0.000000000000000,35.666881000000046,-101.433309999999949
-1,SPS.SJUANWIND1,Generator,888604,36444,Y,San Juan Mesa Wind Project,WT1 120, ,SPS_SPS,Chaves,NM,677692,677693,SPS.SJUANWIND1,20.059999999999999,15.880000000000001,23.410000000000000,0.000000000000000,33.971500000000049,-103.845399999999984
-1,SPS.SPINSPUR,Generator,1879540,36445,Y,Spinning Spur Two Wind,WT1 70, ,SPS_SPS,Oldham,TX,2080827,1866771,SPS.SPINSPUR,11.510000000000000,3.890000000000000,17.609999999999999,0.000000000000000,35.312510000000032,-102.503859999999975
-1,SPS.SUNE_SPS1,Generator,1573004,36446,Y,Xcel New Mexico Solar,PV1, ,SPS_SPS,Lea,NM,1312013,1312018,SPS.SUNE_SPS1,28.149999999999999,26.649999999999999,29.340000000000000,0.000000000000000,32.550145000000043,-103.785388999999952
-1,SPS.SUNE_SPS2,Generator,1573024,36447,Y,Xcel New Mexico Solar,PV2, ,SPS_SPS,Lea,NM,1312013,1312019,SPS.SUNE_SPS2,28.239999999999998,26.739999999999998,29.440000000000001,0.000000000000000,32.550145000000043,-103.785388999999952
-1,SPS.SUNE_SPS3,Generator,1573012,36448,Y,Xcel New Mexico Solar,PV3, ,SPS_SPS,Lea,NM,1312013,1312020,SPS.SUNE_SPS3,28.170000000000002,26.760000000000002,29.300000000000001,0.000000000000000,32.550145000000043,-103.785388999999952
-1,SPS.SUNE_SPS4,Generator,1573016,36449,Y,Xcel New Mexico Solar,PV4, ,SPS_SPS,Lea,NM,1312013,1312021,SPS.SUNE_SPS4,28.219999999999999,26.920000000000002,29.260000000000002,0.000000000000000,32.550145000000043,-103.785388999999952
-1,SPS.SUNE_SPS5,Generator,1573011,36450,Y,Xcel New Mexico Solar,PV5, ,SPS_SPS,Lea,NM,1312013,1312022,SPS.SUNE_SPS5,26.129999999999999,23.890000000000001,27.920000000000002,0.000000000000000,32.550145000000043,-103.785388999999952
-1,SPS.SUNRAYWND2,Generator,1181782,36451,Y,Sunray Wind Farm,WT7 32, ,SPS_SPS,Moore,TX,1165019,1165022,SPS.SUNRAYWND2,12.100000000000000,4.560000000000000,18.129999999999999,0.000000000000000,35.938933000000077,-101.902243999999939
-1,SPS.SUZLON8,Generator,1573001,36452,Y,Barber Ranch Wind,WT1, ,SPS_SPS,Hartley,TX,1573053,1573055,SPS.SUZLON8,12.590000000000000,5.150000000000000,18.550000000000001,0.000000000000000,35.749630000000025,-102.274199999999951
-1,SPS.TOLK1,Generator,1149743,36453,Y,Tolk,1, ,SPS_SPS,Lamb,TX,1757,386951,SPS.TOLK1,17.609999999999999,12.920000000000000,21.370000000000001,0.000000000000000,34.185065000000066,-102.569400999999971
-1,SPS.TOLK2,Generator,1149744,36454,Y,Tolk,2, ,SPS_SPS,Lamb,TX,1757,389482,SPS.TOLK2,17.850000000000001,13.150000000000000,21.600000000000001,0.000000000000000,34.185065000000066,-102.569400999999971
-1,SPS.WILDORADO,Load,1149746,36455,Y, , ,Wildorado Wind,SPS_SPS,Oldham,TX,-99,-99,SPS.WILDORADO,12.750000000000000,5.620000000000000,18.449999999999999,0.000000000000000,35.282029000000080,-102.316328999999939
-1,SPS.WTAMWIND,Generator,1916099,36456,Y,NextEra Palo Duro Wind Energy Center,WT1 147, ,SPS_SPS,Hansford,TX,2001162,2001164,SPS.WTAMWIND,12.890000000000001,6.020000000000000,18.390000000000001,0.000000000000000,36.342356000000052,-101.095382999999970
-1,SPS_LUBBOCKWND,Generator,1317516,37216,Y,Lubbock Wind Ranch,WT1, ,SPS_SPS,Lubbock,TX,1184478,1184480,SPS_LUBBOCKWND,23.059999999999999,18.820000000000000,26.449999999999999,0.000000000000000,33.569375000000036,-101.765741999999989
-1,SPS_SPS,Zone,889531,37217,Y, , , ,SPS_SPS,Castro,TX,-99,-99,SPS_SPS,22.800000000000001,19.160000000000000,25.719999999999999,0.000000000000000,34.548598000000027,-102.421003999999982
-1,TPW_PETERSBURG,Generator,1584187,39441,Y,TPW Wind,WT1 27, ,OPPD_OPPD,Boone,NE,1514539,1514541,TPW_PETERSBURG,21.070000000000000,18.160000000000000,23.390000000000001,0.000000000000000,41.863278000000037,-97.977721999999972
-1,WAUE.BEPM.AVS1,Generator,2199164,41453,Y,Antelope Valley,1, ,Unknown,Mercer,ND,1771,386733,WAUE.BEPM.AVS1,19.160000000000000,16.910000000000000,20.960000000000001,0.000000000000000,47.370464000000027,-101.836966999999959
-1,WAUE.BEPM.AVS2,Generator,2199202,41454,Y,Antelope Valley,2, ,Unknown,Mercer,ND,1771,389517,WAUE.BEPM.AVS2,19.160000000000000,16.910000000000000,20.969999999999999,0.000000000000000,47.370464000000027,-101.836966999999959
-1,WAUE.BEPM.CHAMBERLAIN,Generator,2199191,41455,Y,Chamberlain Wind Project,WTC1, ,Unknown,Brule,SD,825197,394716,WAUE.BEPM.CHAMBERLAIN,19.399999999999999,17.059999999999999,21.270000000000000,0.000000000000000,43.847578000000055,-99.248818999999969
-1,WAUE.BEPM.CULBERTSON1,Generator,2199220,41456,Y,Culbertson Peaker,GT, ,Unknown,Roosevelt,MT,916641,916643,WAUE.BEPM.CULBERTSON1,21.410000000000000,18.980000000000000,23.350000000000001,0.000000000000000,48.210432000000026,-104.391354999999976
-1,WAUE.BEPM.CULBERTSONWH,Generator,2199107,41457,Y,Culbertson Heat Recovery,ST, ,Unknown,Roosevelt,MT,913247,913250,WAUE.BEPM.CULBERTSONWH,21.410000000000000,18.980000000000000,23.350000000000001,0.000000000000000,48.213985000000037,-104.397532999999953
-1,WAUE.BEPM.DAYCOUNTY1,Generator,2199162,41458,Y,Day County Wind,WT1 66, ,Unknown,Day,SD,1184104,1184106,WAUE.BEPM.DAYCOUNTY1,19.469999999999999,17.070000000000000,21.390000000000001,0.000000000000000,45.220443000000046,-97.904333999999949
-1,WAUE.BEPM.DCS1,Generator,2199163,41459,Y,Deer Creek Station,CC, ,Unknown,Brookings,SD,922140,922142,WAUE.BEPM.DCS1,20.420000000000002,17.910000000000000,22.430000000000000,0.000000000000000,44.396191000000044,-96.533591999999942
-1,WAUE.BEPM.ESTHERVILLE,Generator,2199161,41460,Y,Estherville,2, ,Unknown,Emmet,IA,74275,396059,WAUE.BEPM.ESTHERVILLE,21.989999999999998,19.219999999999999,24.199999999999999,0.000000000000000,43.404300000000035,-94.816049999999962
-1,WAUE.BEPM.GGS1,Generator,2199200,41461,Y,Groton Generation Station,Unit 1, ,Unknown,Brown,SD,651182,651183,WAUE.BEPM.GGS1,20.010000000000002,17.620000000000001,21.920000000000002,0.000000000000000,45.373760000000061,-98.098599999999976
-1,WAUE.BEPM.GGS2,Generator,2199106,41462,Y,Groton Generation Station,UNIT 2, ,Unknown,Brown,SD,651182,884941,WAUE.BEPM.GGS2,20.010000000000002,17.620000000000001,21.920000000000002,0.000000000000000,45.373760000000061,-98.098599999999976
-1,WAUE.BEPM.HYDECOUNTY,Generator,2199215,41463,Y,South Dakota Wind Energy Center,WT1 27, ,Unknown,Hyde,SD,607203,607209,WAUE.BEPM.HYDECOUNTY,19.320000000000000,16.989999999999998,21.190000000000001,0.000000000000000,44.380781000000070,-99.443838999999969
-1,WAUE.BEPM.LCS1,Generator,2199132,41464,Y,Lonesome Creek Station,GT1, ,Unknown,Mckenzie,ND,1869420,1869422,WAUE.BEPM.LCS1,21.020000000000000,19.050000000000001,22.590000000000000,0.000000000000000,47.796516000000054,-103.578767999999968
-1,WAUE.BEPM.LCS2,Generator,2199104,41465,Y,Lonesome Creek Station,GT2, ,Unknown,Mckenzie,ND,1869420,1989546,WAUE.BEPM.LCS2,21.020000000000000,19.050000000000001,22.590000000000000,0.000000000000000,47.796516000000054,-103.578767999999968
-1,WAUE.BEPM.LCS3,Generator,2199103,41466,Y,Lonesome Creek Station,GT3, ,Unknown,Mckenzie,ND,1869420,1999798,WAUE.BEPM.LCS3,21.020000000000000,19.050000000000001,22.590000000000000,0.000000000000000,47.796516000000054,-103.578767999999968
-1,WAUE.BEPM.LOS1,Generator,2199184,41467,Y,Leland Olds 1 & 2,1, ,Unknown,Mercer,ND,1487,388534,WAUE.BEPM.LOS1,19.180000000000000,16.930000000000000,20.989999999999998,0.000000000000000,47.281076000000041,-101.320539999999937
-1,WAUE.BEPM.LOS2,Generator,2199147,41468,Y,Leland Olds 1 & 2,2, ,Unknown,Mercer,ND,1487,388535,WAUE.BEPM.LOS2,19.160000000000000,16.899999999999999,20.960000000000001,0.000000000000000,47.281076000000041,-101.320539999999937
-1,WAUE.BEPM.LRS1,Generator,2199205,41469,Y,Laramie River,1, ,Unknown,Platte,WY,1759,387057,WAUE.BEPM.LRS1,13.119999999999999,11.150000000000000,14.690000000000000,0.000000000000000,42.109041000000047,-104.880751999999973
-1,WAUE.BEPM.MANNINGWH,Generator,2199150,41470,Y,Killdeer Heat Recovery,ST, ,Unknown,Dunn,ND,913236,913242,WAUE.BEPM.MANNINGWH,22.789999999999999,20.090000000000000,24.949999999999999,0.000000000000000,47.370876000000067,-102.776215999999977
-1,WAUE.BEPM.MWP,Generator,2199199,41471,Y,Minot Wind Project,WT3 5, ,Unknown,Ward,ND,593956,1174785,WAUE.BEPM.MWP,20.899999999999999,18.480000000000000,22.829999999999998,0.000000000000000,48.023925000000077,-101.290727999999945
-1,WAUE.BEPM.PGS1,Generator,2199153,41473,Y,Pioneer Generation Station,GT 1, ,Unknown,Williams,ND,1834490,1834492,WAUE.BEPM.PGS1,21.829999999999998,19.329999999999998,23.829999999999998,0.000000000000000,48.287702000000081,-103.864170999999942
-1,WAUE.BEPM.PGS2,Generator,2199119,41474,Y,Pioneer Generation Station,GT 2, ,Unknown,Williams,ND,1834490,1975336,WAUE.BEPM.PGS2,21.829999999999998,19.329999999999998,23.829999999999998,0.000000000000000,48.287702000000081,-103.864170999999942
-1,WAUE.BEPM.PGS3,Generator,2199214,41475,Y,Pioneer Generation Station,GT 3, ,Unknown,Williams,ND,1834490,1975338,WAUE.BEPM.PGS3,21.829999999999998,19.329999999999998,23.829999999999998,0.000000000000000,48.287702000000081,-103.864170999999942
-1,WAUE.BEPM.PW1,Generator,2199135,41476,Y,PrairieWinds ND1 Project,WT1 77, ,Unknown,Ward,ND,1134328,1134330,WAUE.BEPM.PW1,20.570000000000000,18.180000000000000,22.489999999999998,0.000000000000000,47.943720000000042,-101.288039999999967
-1,WAUE.BEPM.SMS1,Generator,2199102,41477,Y,Spirit Mound,1, ,Unknown,Clay,SD,77902,386734,WAUE.BEPM.SMS1,21.539999999999999,18.879999999999999,23.670000000000002,0.000000000000000,42.897663000000080,-96.990767999999946
-1,WAUE.BEPM.SMS2,Generator,2199160,41478,Y,Spirit Mound,2, ,Unknown,Clay,SD,77902,402978,WAUE.BEPM.SMS2,21.539999999999999,18.879999999999999,23.670000000000002,0.000000000000000,42.897663000000080,-96.990767999999946
-1,WAUE.BEPM.YOUNG2,Generator,2199130,41479,Y,Square Butte Pump Storage Hydro,PS 1-10, ,Unknown,Cascade,MT,1170324,1170326,WAUE.BEPM.YOUNG2,18.890000000000001,16.600000000000001,20.719999999999999,0.000000000000000,47.527910000000077,-111.758768999999972
-1,WAUE.BIGBEND.1_8,Load,2199197,41480,Y, , ,Big Bend,Unknown,Pennington,SD,-99,-99,WAUE.BIGBEND.1_8,19.250000000000000,16.949999999999999,21.100000000000001,0.000000000000000,44.067006000000049,-103.411812999999938
-1,WAUE.FTPECK.1_3,Load,2199146,41481,Y, , ,Fort Peck,Unknown,Mccone,MT,-99,-99,WAUE.FTPECK.1_3,20.390000000000001,17.899999999999999,22.379999999999999,0.000000000000000,48.012225000000058,-106.412671999999986
-1,WAUE.FTPECK.4_5,Load,2199158,41482,Y, , ,Fort Peck,Unknown,Mccone,MT,-99,-99,WAUE.FTPECK.4_5,20.210000000000001,17.739999999999998,22.190000000000001,0.000000000000000,48.012225000000058,-106.412671999999986
-1,WAUE.FTRANDALL.1_2,Load,2199213,41483,Y, , ,Fort Randall,Unknown,Charles Mix,SD,-99,-99,WAUE.FTRANDALL.1_2,19.059999999999999,16.750000000000000,20.910000000000000,0.000000000000000,43.062920000000076,-98.554644999999937
-1,WAUE.FTRANDALL.3_8,Load,2199182,41484,Y, , ,Fort Randall,Unknown,Charles Mix,SD,-99,-99,WAUE.FTRANDALL.3_8,19.270000000000000,16.930000000000000,21.140000000000001,0.000000000000000,43.062920000000076,-98.554644999999937
-1,WAUE.GARRISON.1_3,Load,2199100,41485,Y, , ,Garrison,Unknown,Mercer,ND,-99,-99,WAUE.GARRISON.1_3,19.070000000000000,16.879999999999999,20.829999999999998,0.000000000000000,47.500860000000046,-101.429898999999978
-1,WAUE.GARRISON.4_5,Load,2199099,41486,Y, , ,Garrison,Unknown,Mercer,ND,-99,-99,WAUE.GARRISON.4_5,19.730000000000000,17.379999999999999,21.620000000000001,0.000000000000000,47.500860000000046,-101.429898999999978
-1,WAUE.GAVINSPT.1_3,Load,2199181,41487,Y, , ,Gavins Point,Unknown,Cedar,NE,-99,-99,WAUE.GAVINSPT.1_3,20.559999999999999,17.870000000000001,22.719999999999999,0.000000000000000,42.848026000000061,-97.480124999999987
-1,WAUE.HCPD.LRS,Generator,2199129,41489,Y,Laramie River,1, ,Unknown,Platte,WY,1759,387057,WAUE.HCPD.LRS,13.119999999999999,11.150000000000000,14.690000000000000,0.000000000000000,42.109041000000047,-104.880751999999973
-1,WAUE.HCPD.WESS,Generator,2199098,41490,Y,Wessington Springs Wind Project,WT1 34, ,Unknown,Jerauld,SD,914514,914516,WAUE.HCPD.WESS,19.690000000000001,17.309999999999999,21.590000000000000,0.000000000000000,43.998330000000067,-98.592123999999956
-1,WAUE.MRES.LRS1,Generator,2199226,41491,Y,Laramie River,1, ,Unknown,Platte,WY,1759,387057,WAUE.MRES.LRS1,13.119999999999999,11.150000000000000,14.690000000000000,0.000000000000000,42.109041000000047,-104.880751999999973
-1,WAUE.MRES.WTRN,Generator,2199140,41492,Y,Watertown PP,1, ,Unknown,Codington,SD,77247,387740,WAUE.MRES.WTRN,20.440000000000001,17.969999999999999,22.410000000000000,0.000000000000000,44.901756000000034,-97.108396999999968
-1,WAUE.NMCA.ALGONA,Generator,2199225,41494,Y,Algona,6, ,Unknown,Kossuth,IA,72814,393299,WAUE.NMCA.ALGONA,22.399999999999999,19.600000000000001,24.640000000000001,0.000000000000000,43.030985000000044,-94.138717999999983
-1,WAUE.NMCA.BANCROFT,Generator,2199166,41495,Y,Bancroft,IC4, ,Unknown,Kossuth,IA,73024,393628,WAUE.NMCA.BANCROFT,22.170000000000002,19.399999999999999,24.390000000000001,0.000000000000000,43.292780000000050,-94.217779999999948
-1,WAUE.NMCA.COONRAPIDS,Generator,2199180,41496,Y,George Neal South,4, ,Unknown,Woodbury,IA,76102,399481,WAUE.NMCA.COONRAPIDS,21.539999999999999,18.820000000000000,23.710000000000001,0.000000000000000,42.300525000000050,-96.361501999999973
-1,WAUE.NMCA.GRAETTINGER,Generator,2199208,41497,Y,George Neal South,4, ,Unknown,Woodbury,IA,76102,399481,WAUE.NMCA.GRAETTINGER,21.879999999999999,19.149999999999999,24.059999999999999,0.000000000000000,42.300525000000050,-96.361501999999973
-1,WAUE.NMCA.LAURENS,Generator,2199219,41498,Y,Laurens,5, ,Unknown,Pocahontas,IA,75448,2195699,WAUE.NMCA.LAURENS,22.239999999999998,19.399999999999999,24.520000000000000,0.000000000000000,42.848924000000068,-94.854502999999966
-1,WAUE.NMCA.SPENCER,Generator,2199114,41499,Y,Spencer (NE),1, ,Unknown,Boyd,NE,77909,402985,WAUE.NMCA.SPENCER,21.469999999999999,18.820000000000000,23.590000000000000,0.000000000000000,42.809354000000042,-98.656348999999977
-1,WAUE.NMCA.WESTBEND,Generator,2199177,41500,Y,West Bend,1, ,Unknown,Palo Alto,IA,77205,401715,WAUE.NMCA.WESTBEND,22.309999999999999,19.520000000000000,24.539999999999999,0.000000000000000,42.943675000000042,-94.455743999999981
-1,WAUE.NWPS.AB1,Generator,2199112,41501,Y,Aberdeen CT,GT1, ,Unknown,Brown,SD,72761,393214,WAUE.NWPS.AB1,20.280000000000001,17.879999999999999,22.199999999999999,0.000000000000000,45.428800000000081,-98.493866999999966
-1,WAUE.NWPS.AB2,Generator,2199187,41502,Y,Aberdeen CT,GT2, ,Unknown,Brown,SD,72761,1584642,WAUE.NWPS.AB2,20.280000000000001,17.879999999999999,22.199999999999999,0.000000000000000,45.428800000000081,-98.493866999999966
